VendaID,ClienteID,ProdutoID,Quantidade,Preço_x,Valor,Data,Total,Cliente,Cidade,Produto,Categoria,Preço_y
508,119,10,2,270.0,540.0,2025-01-12,540.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Webcam Full HD,Vídeo,270
1722,156,10,5,270.0,1350.0,2025-01-13,1350.0,Maria Vitória Freitas,Petrolina,Webcam Full HD,Vídeo,270
3763,121,3,1,180.0,180.0,2025-01-13,180.0,Ana Júlia Melo,Olinda,Mouse Gamer,Periféricos,180
1437,40,13,3,870.0,2610.0,2025-01-13,2610.0,Sra. Nina Freitas,Petrolina,Mesa Escritório,Móveis,870
826,62,7,5,480.0,2400.0,2025-01-13,2400.0,Melissa das Neves,Olinda,SSD 1TB,Hardware,480
4886,44,9,5,350.0,1750.0,2025-01-13,1750.0,Samuel Rezende,Recife,Headset Gamer,Áudio,350
4014,132,3,1,180.0,180.0,2025-01-13,180.0,Sarah Pimenta,Caruaru,Mouse Gamer,Periféricos,180
3934,174,4,5,320.0,1600.0,2025-01-13,1600.0,Gael Andrade,Igarassu,Teclado Mecânico,Periféricos,320
613,122,14,1,450.0,450.0,2025-01-14,450.0,Maria Fernanda Freitas,Cabo de Santo Agostinho,Microfone USB,Áudio,450
388,43,12,1,1550.0,1550.0,2025-01-14,1550.0,Enrico Sampaio,Caruaru,Cadeira Gamer,Móveis,1550
2946,39,6,1,1700.0,1700.0,2025-01-14,1700.0,Vitor Hugo Nascimento,Olinda,Monitor 27,Monitores,1700
3594,120,12,3,1550.0,4650.0,2025-01-14,4650.0,Sofia Casa Grande,Abreu e Lima,Cadeira Gamer,Móveis,1550
3032,197,12,4,1550.0,6200.0,2025-01-14,6200.0,José Pedro Martins,Paulista,Cadeira Gamer,Móveis,1550
1167,190,4,5,320.0,1600.0,2025-01-14,1600.0,Cecília Montenegro,Paulista,Teclado Mecânico,Periféricos,320
2499,100,13,4,870.0,3480.0,2025-01-14,3480.0,Maria Laura Cirino,Jaboatão,Mesa Escritório,Móveis,870
2061,151,7,5,480.0,2400.0,2025-01-15,2400.0,Cecilia Câmara,Jaboatão,SSD 1TB,Hardware,480
4426,112,3,5,180.0,900.0,2025-01-15,900.0,Maysa Cardoso,Igarassu,Mouse Gamer,Periféricos,180
155,174,9,4,350.0,1400.0,2025-01-15,1400.0,Gael Andrade,Igarassu,Headset Gamer,Áudio,350
736,57,7,3,480.0,1440.0,2025-01-15,1440.0,Isabela Borges,Recife,SSD 1TB,Hardware,480
2843,146,12,5,1550.0,7750.0,2025-01-15,7750.0,Daniela Fogaça,Igarassu,Cadeira Gamer,Móveis,1550
2234,44,5,5,1100.0,5500.0,2025-01-15,5500.0,Samuel Rezende,Recife,Monitor 24,Monitores,1100
3478,28,6,1,1700.0,1700.0,2025-01-16,1700.0,Liz Novaes,Recife,Monitor 27,Monitores,1700
946,95,12,4,1550.0,6200.0,2025-01-16,6200.0,Dra. Letícia Melo,Garanhuns,Cadeira Gamer,Móveis,1550
4489,127,10,1,270.0,270.0,2025-01-16,270.0,Bárbara Sampaio,Caruaru,Webcam Full HD,Vídeo,270
910,200,13,3,870.0,2610.0,2025-01-16,2610.0,Isabelly Sá,Recife,Mesa Escritório,Móveis,870
4566,28,3,5,180.0,900.0,2025-01-16,900.0,Liz Novaes,Recife,Mouse Gamer,Periféricos,180
4357,96,4,5,320.0,1600.0,2025-01-16,1600.0,João Felipe Nogueira,Cabo de Santo Agostinho,Teclado Mecânico,Periféricos,320
620,78,12,5,1550.0,7750.0,2025-01-16,7750.0,Davi Leão,Garanhuns,Cadeira Gamer,Móveis,1550
2223,117,13,3,870.0,2610.0,2025-01-16,2610.0,Leonardo Sá,Jaboatão,Mesa Escritório,Móveis,870
1884,98,13,1,870.0,870.0,2025-01-16,870.0,Ana Laura Moura,Jaboatão,Mesa Escritório,Móveis,870
791,186,1,3,4200.0,12600.0,2025-01-17,12600.0,Dr. Benício Nunes,Garanhuns,Notebook Dell,Informática,4200
927,79,5,3,1100.0,3300.0,2025-01-17,3300.0,Evelyn Pinto,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
3926,69,10,3,270.0,810.0,2025-01-17,810.0,Thales Novaes,Petrolina,Webcam Full HD,Vídeo,270
901,10,8,4,420.0,1680.0,2025-01-17,1680.0,Anna Liz Castro,Abreu e Lima,HD 2TB,Hardware,420
3130,179,13,5,870.0,4350.0,2025-01-17,4350.0,Marina Fonseca,Cabo de Santo Agostinho,Mesa Escritório,Móveis,870
1323,54,15,4,5200.0,20800.0,2025-01-17,20800.0,Maria Flor Silveira,Abreu e Lima,Placa de Vídeo RTX,Hardware,5200
2865,43,6,2,1700.0,3400.0,2025-01-18,3400.0,Enrico Sampaio,Caruaru,Monitor 27,Monitores,1700
2860,173,1,3,4200.0,12600.0,2025-01-18,12600.0,Laura Barbosa,Garanhuns,Notebook Dell,Informática,4200
2463,193,5,2,1100.0,2200.0,2025-01-18,2200.0,Dr. Luiz Otávio Sales,Petrolina,Monitor 24,Monitores,1100
2184,149,13,5,870.0,4350.0,2025-01-18,4350.0,Luísa Nogueira,Jaboatão,Mesa Escritório,Móveis,870
1696,95,7,3,480.0,1440.0,2025-01-18,1440.0,Dra. Letícia Melo,Garanhuns,SSD 1TB,Hardware,480
4483,39,6,2,1700.0,3400.0,2025-01-18,3400.0,Vitor Hugo Nascimento,Olinda,Monitor 27,Monitores,1700
2999,166,10,3,270.0,810.0,2025-01-18,810.0,Daniela Azevedo,Olinda,Webcam Full HD,Vídeo,270
4988,28,2,2,3900.0,7800.0,2025-01-18,7800.0,Liz Novaes,Recife,Notebook Lenovo,Informática,3900
4313,82,4,4,320.0,1280.0,2025-01-18,1280.0,Bernardo da Luz,Paulista,Teclado Mecânico,Periféricos,320
661,27,8,3,420.0,1260.0,2025-01-18,1260.0,Fernando da Paz,Caruaru,HD 2TB,Hardware,420
904,81,1,1,4200.0,4200.0,2025-01-18,4200.0,Giovanna Fonseca,Igarassu,Notebook Dell,Informática,4200
4533,73,4,4,320.0,1280.0,2025-01-19,1280.0,Dom Almeida,Abreu e Lima,Teclado Mecânico,Periféricos,320
4192,152,4,5,320.0,1600.0,2025-01-19,1600.0,Matheus Borges,Igarassu,Teclado Mecânico,Periféricos,320
3670,81,7,2,480.0,960.0,2025-01-19,960.0,Giovanna Fonseca,Igarassu,SSD 1TB,Hardware,480
1096,85,15,3,5200.0,15600.0,2025-01-19,15600.0,Davi Lucas Siqueira,Paulista,Placa de Vídeo RTX,Hardware,5200
3059,188,13,1,870.0,870.0,2025-01-19,870.0,Sr. Léo Sales,Garanhuns,Mesa Escritório,Móveis,870
2773,91,8,4,420.0,1680.0,2025-01-19,1680.0,Ravy Silveira,Paulista,HD 2TB,Hardware,420
3767,162,12,2,1550.0,3100.0,2025-01-20,3100.0,Antônio Machado,Paulista,Cadeira Gamer,Móveis,1550
1768,43,9,3,350.0,1050.0,2025-01-20,1050.0,Enrico Sampaio,Caruaru,Headset Gamer,Áudio,350
2788,59,9,2,350.0,700.0,2025-01-20,700.0,Marcelo Montenegro,Caruaru,Headset Gamer,Áudio,350
5,61,13,5,870.0,4350.0,2025-01-20,4350.0,Joana Pastor,Paulista,Mesa Escritório,Móveis,870
1407,169,5,5,1100.0,5500.0,2025-01-20,5500.0,Rael Duarte,Olinda,Monitor 24,Monitores,1100
4288,18,8,3,420.0,1260.0,2025-01-21,1260.0,Murilo Gonçalves,Abreu e Lima,HD 2TB,Hardware,420
4302,48,8,5,420.0,2100.0,2025-01-21,2100.0,Luigi Mendes,Cabo de Santo Agostinho,HD 2TB,Hardware,420
1332,199,2,3,3900.0,11700.0,2025-01-21,11700.0,Sr. Vinícius Santos,Paulista,Notebook Lenovo,Informática,3900
2937,69,4,5,320.0,1600.0,2025-01-21,1600.0,Thales Novaes,Petrolina,Teclado Mecânico,Periféricos,320
1694,23,2,4,3900.0,15600.0,2025-01-21,15600.0,Dr. Benicio Peixoto,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
587,16,4,3,320.0,960.0,2025-01-21,960.0,Dr. Isaac Cunha,Paulista,Teclado Mecânico,Periféricos,320
1604,138,13,2,870.0,1740.0,2025-01-21,1740.0,Brenda Castro,Garanhuns,Mesa Escritório,Móveis,870
3991,190,5,1,1100.0,1100.0,2025-01-22,1100.0,Cecília Montenegro,Paulista,Monitor 24,Monitores,1100
2300,47,14,4,450.0,1800.0,2025-01-22,1800.0,Antonella Macedo,Olinda,Microfone USB,Áudio,450
2224,153,14,5,450.0,2250.0,2025-01-22,2250.0,Josué Freitas,Igarassu,Microfone USB,Áudio,450
773,39,12,5,1550.0,7750.0,2025-01-22,7750.0,Vitor Hugo Nascimento,Olinda,Cadeira Gamer,Móveis,1550
3714,199,5,3,1100.0,3300.0,2025-01-22,3300.0,Sr. Vinícius Santos,Paulista,Monitor 24,Monitores,1100
1625,162,7,5,480.0,2400.0,2025-01-22,2400.0,Antônio Machado,Paulista,SSD 1TB,Hardware,480
1352,168,15,5,5200.0,26000.0,2025-01-22,26000.0,Nina Caldeira,Garanhuns,Placa de Vídeo RTX,Hardware,5200
245,72,6,4,1700.0,6800.0,2025-01-23,6800.0,Dr. João Felipe Vieira,Olinda,Monitor 27,Monitores,1700
900,184,11,1,980.0,980.0,2025-01-23,980.0,Thomas Melo,Cabo de Santo Agostinho,Impressora Epson,Escritório,980
4312,112,2,3,3900.0,11700.0,2025-01-23,11700.0,Maysa Cardoso,Igarassu,Notebook Lenovo,Informática,3900
1271,186,2,2,3900.0,7800.0,2025-01-23,7800.0,Dr. Benício Nunes,Garanhuns,Notebook Lenovo,Informática,3900
1221,175,2,2,3900.0,7800.0,2025-01-23,7800.0,Maria Clara Sousa,Jaboatão,Notebook Lenovo,Informática,3900
188,119,13,5,870.0,4350.0,2025-01-23,4350.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Mesa Escritório,Móveis,870
937,8,8,2,420.0,840.0,2025-01-24,840.0,Heitor Gomes,Igarassu,HD 2TB,Hardware,420
3837,51,8,4,420.0,1680.0,2025-01-24,1680.0,Lara Macedo,Caruaru,HD 2TB,Hardware,420
1755,187,6,4,1700.0,6800.0,2025-01-24,6800.0,Fernanda Lopes,Igarassu,Monitor 27,Monitores,1700
853,38,11,3,980.0,2940.0,2025-01-24,2940.0,Francisco Mendonça,Cabo de Santo Agostinho,Impressora Epson,Escritório,980
1390,77,15,2,5200.0,10400.0,2025-01-24,10400.0,Paulo Brito,Jaboatão,Placa de Vídeo RTX,Hardware,5200
964,183,2,2,3900.0,7800.0,2025-01-25,7800.0,Fernanda Melo,Caruaru,Notebook Lenovo,Informática,3900
1496,182,7,4,480.0,1920.0,2025-01-25,1920.0,Dante Andrade,Paulista,SSD 1TB,Hardware,480
82,191,6,1,1700.0,1700.0,2025-01-25,1700.0,Brenda Guerra,Paulista,Monitor 27,Monitores,1700
4164,143,14,3,450.0,1350.0,2025-01-25,1350.0,Benício da Conceição,Igarassu,Microfone USB,Áudio,450
3849,100,11,2,980.0,1960.0,2025-01-25,1960.0,Maria Laura Cirino,Jaboatão,Impressora Epson,Escritório,980
2288,96,7,1,480.0,480.0,2025-01-26,480.0,João Felipe Nogueira,Cabo de Santo Agostinho,SSD 1TB,Hardware,480
2951,187,10,4,270.0,1080.0,2025-01-26,1080.0,Fernanda Lopes,Igarassu,Webcam Full HD,Vídeo,270
3667,198,1,5,4200.0,21000.0,2025-01-26,21000.0,Davi Lucas Caldeira,Abreu e Lima,Notebook Dell,Informática,4200
3899,181,8,4,420.0,1680.0,2025-01-26,1680.0,Letícia Silveira,Igarassu,HD 2TB,Hardware,420
3584,183,6,2,1700.0,3400.0,2025-01-26,3400.0,Fernanda Melo,Caruaru,Monitor 27,Monitores,1700
4337,102,14,1,450.0,450.0,2025-01-27,450.0,Mariane da Rosa,Igarassu,Microfone USB,Áudio,450
1797,31,2,3,3900.0,11700.0,2025-01-27,11700.0,Maria Luiza Rezende,Petrolina,Notebook Lenovo,Informática,3900
4770,122,5,2,1100.0,2200.0,2025-01-27,2200.0,Maria Fernanda Freitas,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
4267,151,10,4,270.0,1080.0,2025-01-27,1080.0,Cecilia Câmara,Jaboatão,Webcam Full HD,Vídeo,270
3278,191,1,5,4200.0,21000.0,2025-01-27,21000.0,Brenda Guerra,Paulista,Notebook Dell,Informática,4200
1893,141,3,4,180.0,720.0,2025-01-27,720.0,Kamilly Aparecida,Igarassu,Mouse Gamer,Periféricos,180
4370,164,3,3,180.0,540.0,2025-01-27,540.0,Sr. Felipe Cirino,Paulista,Mouse Gamer,Periféricos,180
2340,1,10,5,270.0,1350.0,2025-01-27,1350.0,Marina Macedo,Olinda,Webcam Full HD,Vídeo,270
2529,55,5,3,1100.0,3300.0,2025-01-27,3300.0,Asafe Alves,Paulista,Monitor 24,Monitores,1100
4428,31,7,4,480.0,1920.0,2025-01-28,1920.0,Maria Luiza Rezende,Petrolina,SSD 1TB,Hardware,480
4277,112,13,3,870.0,2610.0,2025-01-28,2610.0,Maysa Cardoso,Igarassu,Mesa Escritório,Móveis,870
4301,161,13,1,870.0,870.0,2025-01-28,870.0,Nicole Pimenta,Caruaru,Mesa Escritório,Móveis,870
419,10,3,5,180.0,900.0,2025-01-28,900.0,Anna Liz Castro,Abreu e Lima,Mouse Gamer,Periféricos,180
2287,69,4,5,320.0,1600.0,2025-01-28,1600.0,Thales Novaes,Petrolina,Teclado Mecânico,Periféricos,320
224,108,12,4,1550.0,6200.0,2025-01-28,6200.0,Oliver Montenegro,Cabo de Santo Agostinho,Cadeira Gamer,Móveis,1550
1913,26,14,2,450.0,900.0,2025-01-28,900.0,Isadora Rezende,Abreu e Lima,Microfone USB,Áudio,450
4262,84,8,5,420.0,2100.0,2025-01-28,2100.0,Benício Moreira,Recife,HD 2TB,Hardware,420
4310,38,14,4,450.0,1800.0,2025-01-28,1800.0,Francisco Mendonça,Cabo de Santo Agostinho,Microfone USB,Áudio,450
2824,109,14,4,450.0,1800.0,2025-01-28,1800.0,Dra. Maria Fernanda Fogaça,Petrolina,Microfone USB,Áudio,450
1045,148,13,3,870.0,2610.0,2025-01-28,2610.0,Rodrigo Andrade,Paulista,Mesa Escritório,Móveis,870
1813,188,7,2,480.0,960.0,2025-01-29,960.0,Sr. Léo Sales,Garanhuns,SSD 1TB,Hardware,480
230,100,5,1,1100.0,1100.0,2025-01-29,1100.0,Maria Laura Cirino,Jaboatão,Monitor 24,Monitores,1100
838,27,12,5,1550.0,7750.0,2025-01-29,7750.0,Fernando da Paz,Caruaru,Cadeira Gamer,Móveis,1550
4590,4,1,1,4200.0,4200.0,2025-01-29,4200.0,Bella Campos,Paulista,Notebook Dell,Informática,4200
4897,150,8,2,420.0,840.0,2025-01-29,840.0,Benicio Dias,Petrolina,HD 2TB,Hardware,420
4345,154,3,2,180.0,360.0,2025-01-29,360.0,Clarice Lopes,Recife,Mouse Gamer,Periféricos,180
1735,196,12,2,1550.0,3100.0,2025-01-29,3100.0,Cauã Silva,Igarassu,Cadeira Gamer,Móveis,1550
377,9,8,3,420.0,1260.0,2025-01-29,1260.0,Srta. Stephany Andrade,Olinda,HD 2TB,Hardware,420
3725,139,10,1,270.0,270.0,2025-01-30,270.0,Sabrina Rios,Recife,Webcam Full HD,Vídeo,270
1135,185,6,5,1700.0,8500.0,2025-01-30,8500.0,Mariana Freitas,Petrolina,Monitor 27,Monitores,1700
2848,162,11,4,980.0,3920.0,2025-01-30,3920.0,Antônio Machado,Paulista,Impressora Epson,Escritório,980
4613,125,15,4,5200.0,20800.0,2025-01-30,20800.0,Vitor Hugo Fonseca,Garanhuns,Placa de Vídeo RTX,Hardware,5200
1563,94,8,2,420.0,840.0,2025-01-30,840.0,João Guilherme Cavalcanti,Paulista,HD 2TB,Hardware,420
3009,125,1,1,4200.0,4200.0,2025-01-31,4200.0,Vitor Hugo Fonseca,Garanhuns,Notebook Dell,Informática,4200
3990,40,15,3,5200.0,15600.0,2025-01-31,15600.0,Sra. Nina Freitas,Petrolina,Placa de Vídeo RTX,Hardware,5200
3284,133,12,2,1550.0,3100.0,2025-01-31,3100.0,Beatriz Pereira,Petrolina,Cadeira Gamer,Móveis,1550
3207,86,5,3,1100.0,3300.0,2025-01-31,3300.0,Sra. Larissa Pereira,Recife,Monitor 24,Monitores,1100
4273,87,15,2,5200.0,10400.0,2025-01-31,10400.0,Maria Isis Pinto,Petrolina,Placa de Vídeo RTX,Hardware,5200
3219,169,11,4,980.0,3920.0,2025-01-31,3920.0,Rael Duarte,Olinda,Impressora Epson,Escritório,980
623,103,3,4,180.0,720.0,2025-01-31,720.0,Maria Helena Caldeira,Igarassu,Mouse Gamer,Periféricos,180
788,25,13,3,870.0,2610.0,2025-01-31,2610.0,Raul Guerra,Garanhuns,Mesa Escritório,Móveis,870
4414,166,6,5,1700.0,8500.0,2025-01-31,8500.0,Daniela Azevedo,Olinda,Monitor 27,Monitores,1700
3133,115,13,4,870.0,3480.0,2025-02-01,3480.0,Ester Novaes,Recife,Mesa Escritório,Móveis,870
3375,82,8,5,420.0,2100.0,2025-02-01,2100.0,Bernardo da Luz,Paulista,HD 2TB,Hardware,420
4595,78,2,4,3900.0,15600.0,2025-02-01,15600.0,Davi Leão,Garanhuns,Notebook Lenovo,Informática,3900
859,5,14,1,450.0,450.0,2025-02-01,450.0,Maria Julia Camargo,Paulista,Microfone USB,Áudio,450
943,146,13,4,870.0,3480.0,2025-02-01,3480.0,Daniela Fogaça,Igarassu,Mesa Escritório,Móveis,870
3317,97,6,2,1700.0,3400.0,2025-02-01,3400.0,Benjamin Vieira,Garanhuns,Monitor 27,Monitores,1700
2872,182,14,3,450.0,1350.0,2025-02-01,1350.0,Dante Andrade,Paulista,Microfone USB,Áudio,450
808,50,9,4,350.0,1400.0,2025-02-01,1400.0,Catarina Barros,Igarassu,Headset Gamer,Áudio,350
2141,2,6,1,1700.0,1700.0,2025-02-01,1700.0,Asafe Viana,Recife,Monitor 27,Monitores,1700
894,91,9,1,350.0,350.0,2025-02-02,350.0,Ravy Silveira,Paulista,Headset Gamer,Áudio,350
892,189,8,5,420.0,2100.0,2025-02-02,2100.0,Enrico Pacheco,Olinda,HD 2TB,Hardware,420
3999,188,1,1,4200.0,4200.0,2025-02-02,4200.0,Sr. Léo Sales,Garanhuns,Notebook Dell,Informática,4200
617,129,1,4,4200.0,16800.0,2025-02-02,16800.0,Alexandre da Paz,Recife,Notebook Dell,Informática,4200
3796,23,6,2,1700.0,3400.0,2025-02-02,3400.0,Dr. Benicio Peixoto,Cabo de Santo Agostinho,Monitor 27,Monitores,1700
3243,106,3,3,180.0,540.0,2025-02-02,540.0,Lucas Gabriel Caldeira,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
1188,45,2,2,3900.0,7800.0,2025-02-02,7800.0,Sra. Sabrina Mendonça,Garanhuns,Notebook Lenovo,Informática,3900
4720,89,4,3,320.0,960.0,2025-02-03,960.0,Dom Sales,Caruaru,Teclado Mecânico,Periféricos,320
2232,55,10,2,270.0,540.0,2025-02-03,540.0,Asafe Alves,Paulista,Webcam Full HD,Vídeo,270
3452,27,5,1,1100.0,1100.0,2025-02-03,1100.0,Fernando da Paz,Caruaru,Monitor 24,Monitores,1100
3513,63,1,5,4200.0,21000.0,2025-02-03,21000.0,Sra. Olívia Silveira,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
2382,130,5,3,1100.0,3300.0,2025-02-03,3300.0,Ana Laura Peixoto,Olinda,Monitor 24,Monitores,1100
145,160,15,3,5200.0,15600.0,2025-02-03,15600.0,Julia Brito,Petrolina,Placa de Vídeo RTX,Hardware,5200
864,61,3,3,180.0,540.0,2025-02-04,540.0,Joana Pastor,Paulista,Mouse Gamer,Periféricos,180
4251,110,11,1,980.0,980.0,2025-02-04,980.0,Ana Júlia Vieira,Paulista,Impressora Epson,Escritório,980
745,51,8,3,420.0,1260.0,2025-02-04,1260.0,Lara Macedo,Caruaru,HD 2TB,Hardware,420
4265,108,13,5,870.0,4350.0,2025-02-05,4350.0,Oliver Montenegro,Cabo de Santo Agostinho,Mesa Escritório,Móveis,870
3188,73,10,1,270.0,270.0,2025-02-05,270.0,Dom Almeida,Abreu e Lima,Webcam Full HD,Vídeo,270
2677,90,3,4,180.0,720.0,2025-02-05,720.0,Benicio Farias,Olinda,Mouse Gamer,Periféricos,180
1749,21,10,3,270.0,810.0,2025-02-05,810.0,Zoe Casa Grande,Paulista,Webcam Full HD,Vídeo,270
1079,131,13,5,870.0,4350.0,2025-02-05,4350.0,Luiz Fernando Fogaça,Igarassu,Mesa Escritório,Móveis,870
2715,158,12,5,1550.0,7750.0,2025-02-05,7750.0,Ana Beatriz Pereira,Recife,Cadeira Gamer,Móveis,1550
1589,36,5,3,1100.0,3300.0,2025-02-06,3300.0,Rebeca Ramos,Olinda,Monitor 24,Monitores,1100
4727,179,1,4,4200.0,16800.0,2025-02-06,16800.0,Marina Fonseca,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
630,160,13,3,870.0,2610.0,2025-02-06,2610.0,Julia Brito,Petrolina,Mesa Escritório,Móveis,870
890,188,7,2,480.0,960.0,2025-02-07,960.0,Sr. Léo Sales,Garanhuns,SSD 1TB,Hardware,480
3682,169,7,5,480.0,2400.0,2025-02-07,2400.0,Rael Duarte,Olinda,SSD 1TB,Hardware,480
2460,55,3,2,180.0,360.0,2025-02-07,360.0,Asafe Alves,Paulista,Mouse Gamer,Periféricos,180
2296,41,1,1,4200.0,4200.0,2025-02-07,4200.0,Isabel Correia,Petrolina,Notebook Dell,Informática,4200
2580,58,7,4,480.0,1920.0,2025-02-07,1920.0,Enzo da Rocha,Paulista,SSD 1TB,Hardware,480
1981,90,13,4,870.0,3480.0,2025-02-07,3480.0,Benicio Farias,Olinda,Mesa Escritório,Móveis,870
4631,109,12,1,1550.0,1550.0,2025-02-07,1550.0,Dra. Maria Fernanda Fogaça,Petrolina,Cadeira Gamer,Móveis,1550
4196,104,14,5,450.0,2250.0,2025-02-07,2250.0,Julia Câmara,Caruaru,Microfone USB,Áudio,450
3443,133,8,1,420.0,420.0,2025-02-07,420.0,Beatriz Pereira,Petrolina,HD 2TB,Hardware,420
1422,20,11,2,980.0,1960.0,2025-02-07,1960.0,Ana Clara Melo,Igarassu,Impressora Epson,Escritório,980
3773,153,2,4,3900.0,15600.0,2025-02-08,15600.0,Josué Freitas,Igarassu,Notebook Lenovo,Informática,3900
4392,196,15,1,5200.0,5200.0,2025-02-08,5200.0,Cauã Silva,Igarassu,Placa de Vídeo RTX,Hardware,5200
3270,113,5,2,1100.0,2200.0,2025-02-08,2200.0,Francisco Leão,Garanhuns,Monitor 24,Monitores,1100
4211,25,9,5,350.0,1750.0,2025-02-08,1750.0,Raul Guerra,Garanhuns,Headset Gamer,Áudio,350
520,124,2,4,3900.0,15600.0,2025-02-08,15600.0,Yago da Mata,Abreu e Lima,Notebook Lenovo,Informática,3900
1821,189,13,4,870.0,3480.0,2025-02-08,3480.0,Enrico Pacheco,Olinda,Mesa Escritório,Móveis,870
1200,150,8,3,420.0,1260.0,2025-02-08,1260.0,Benicio Dias,Petrolina,HD 2TB,Hardware,420
2617,155,7,4,480.0,1920.0,2025-02-08,1920.0,Caleb Moraes,Abreu e Lima,SSD 1TB,Hardware,480
3001,28,6,5,1700.0,8500.0,2025-02-09,8500.0,Liz Novaes,Recife,Monitor 27,Monitores,1700
2186,50,15,4,5200.0,20800.0,2025-02-09,20800.0,Catarina Barros,Igarassu,Placa de Vídeo RTX,Hardware,5200
948,147,9,1,350.0,350.0,2025-02-09,350.0,Alícia das Neves,Abreu e Lima,Headset Gamer,Áudio,350
131,46,12,3,1550.0,4650.0,2025-02-09,4650.0,Noah Moreira,Igarassu,Cadeira Gamer,Móveis,1550
2328,58,9,5,350.0,1750.0,2025-02-09,1750.0,Enzo da Rocha,Paulista,Headset Gamer,Áudio,350
1065,146,2,1,3900.0,3900.0,2025-02-09,3900.0,Daniela Fogaça,Igarassu,Notebook Lenovo,Informática,3900
4379,162,6,4,1700.0,6800.0,2025-02-09,6800.0,Antônio Machado,Paulista,Monitor 27,Monitores,1700
2698,157,5,3,1100.0,3300.0,2025-02-10,3300.0,Bento Jesus,Garanhuns,Monitor 24,Monitores,1100
399,155,3,3,180.0,540.0,2025-02-10,540.0,Caleb Moraes,Abreu e Lima,Mouse Gamer,Periféricos,180
711,31,4,3,320.0,960.0,2025-02-10,960.0,Maria Luiza Rezende,Petrolina,Teclado Mecânico,Periféricos,320
1372,5,4,4,320.0,1280.0,2025-02-10,1280.0,Maria Julia Camargo,Paulista,Teclado Mecânico,Periféricos,320
2076,104,14,3,450.0,1350.0,2025-02-10,1350.0,Julia Câmara,Caruaru,Microfone USB,Áudio,450
2263,11,2,2,3900.0,7800.0,2025-02-10,7800.0,Isabella Siqueira,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
3472,44,13,2,870.0,1740.0,2025-02-10,1740.0,Samuel Rezende,Recife,Mesa Escritório,Móveis,870
1891,63,11,5,980.0,4900.0,2025-02-10,4900.0,Sra. Olívia Silveira,Cabo de Santo Agostinho,Impressora Epson,Escritório,980
3816,130,7,5,480.0,2400.0,2025-02-11,2400.0,Ana Laura Peixoto,Olinda,SSD 1TB,Hardware,480
177,197,9,5,350.0,1750.0,2025-02-11,1750.0,José Pedro Martins,Paulista,Headset Gamer,Áudio,350
4002,30,4,5,320.0,1600.0,2025-02-11,1600.0,Lunna Borges,Cabo de Santo Agostinho,Teclado Mecânico,Periféricos,320
2784,192,6,2,1700.0,3400.0,2025-02-11,3400.0,João Vitor Novais,Olinda,Monitor 27,Monitores,1700
1743,197,12,5,1550.0,7750.0,2025-02-11,7750.0,José Pedro Martins,Paulista,Cadeira Gamer,Móveis,1550
2022,100,9,5,350.0,1750.0,2025-02-11,1750.0,Maria Laura Cirino,Jaboatão,Headset Gamer,Áudio,350
143,94,9,2,350.0,700.0,2025-02-11,700.0,João Guilherme Cavalcanti,Paulista,Headset Gamer,Áudio,350
4385,26,11,4,980.0,3920.0,2025-02-11,3920.0,Isadora Rezende,Abreu e Lima,Impressora Epson,Escritório,980
4209,40,15,3,5200.0,15600.0,2025-02-12,15600.0,Sra. Nina Freitas,Petrolina,Placa de Vídeo RTX,Hardware,5200
958,181,5,3,1100.0,3300.0,2025-02-12,3300.0,Letícia Silveira,Igarassu,Monitor 24,Monitores,1100
2610,94,8,4,420.0,1680.0,2025-02-12,1680.0,João Guilherme Cavalcanti,Paulista,HD 2TB,Hardware,420
585,176,3,1,180.0,180.0,2025-02-12,180.0,Dr. Leandro Ramos,Caruaru,Mouse Gamer,Periféricos,180
3738,11,9,5,350.0,1750.0,2025-02-12,1750.0,Isabella Siqueira,Cabo de Santo Agostinho,Headset Gamer,Áudio,350
2949,73,10,1,270.0,270.0,2025-02-12,270.0,Dom Almeida,Abreu e Lima,Webcam Full HD,Vídeo,270
4904,72,2,5,3900.0,19500.0,2025-02-12,19500.0,Dr. João Felipe Vieira,Olinda,Notebook Lenovo,Informática,3900
4325,166,5,4,1100.0,4400.0,2025-02-12,4400.0,Daniela Azevedo,Olinda,Monitor 24,Monitores,1100
2634,12,10,2,270.0,540.0,2025-02-13,540.0,Pedro da Rosa,Recife,Webcam Full HD,Vídeo,270
358,196,4,5,320.0,1600.0,2025-02-13,1600.0,Cauã Silva,Igarassu,Teclado Mecânico,Periféricos,320
3996,171,14,5,450.0,2250.0,2025-02-13,2250.0,Melissa da Paz,Jaboatão,Microfone USB,Áudio,450
4966,105,1,4,4200.0,16800.0,2025-02-13,16800.0,Nina da Costa,Abreu e Lima,Notebook Dell,Informática,4200
